Distancias completas para consulta 11
rank,train_index,label,distance
1,3704,0,5.68986893
2,3018,5,6.13030100
3,654,2,6.31695843
4,2104,0,6.44066668
5,240,0,6.46380377
6,1387,0,6.46893501
7,4421,0,6.75793266
8,3864,7,6.76645613
9,4524,0,6.76921129
10,1192,5,6.77831793
11,3257,5,6.80348682
12,3375,0,6.87552118
13,425,5,6.92781401
14,2474,5,6.99732685
15,905,5,7.01637936
16,4519,5,7.03139544
17,1170,4,7.04598284
18,4730,6,7.08273745
19,4796,5,7.08322048
20,2020,0,7.13343573
21,4431,8,7.13539505
22,690,5,7.14522409
23,3868,5,7.14736938
24,890,0,7.18742323
25,4792,5,7.18801165
26,4197,5,7.20262432
27,365,5,7.20709944
28,2948,0,7.22332096
29,3995,0,7.24095201
30,41,5,7.26103830
31,4005,5,7.31880188
32,4962,0,7.32296324
33,1514,0,7.36248589
34,1046,0,7.37639427
35,3788,7,7.38479900
36,4043,5,7.41578579
37,910,0,7.42528105
38,3111,0,7.42885447
39,254,5,7.43700457
40,1962,5,7.46515703
41,4737,0,7.47803783
42,3264,0,7.49174595
43,1847,0,7.51261091
44,2198,0,7.51778841
45,3522,5,7.52213383
46,1489,5,7.53051233
47,2563,5,7.55456161
48,3567,5,7.56084442
49,2975,5,7.56121159
50,321,5,7.56540966
51,4580,5,7.58824635
52,1051,0,7.59600544
53,383,2,7.63102913
54,2535,0,7.63302612
55,3989,0,7.63943911
56,3507,0,7.64365530
57,1193,0,7.66211891
58,2994,0,7.67178583
59,1107,2,7.69324923
60,4678,5,7.69693041
61,2653,4,7.71254206
62,3439,5,7.73333931
63,2273,4,7.76229620
64,981,5,7.76372480
65,702,5,7.76382637
66,2041,0,7.77469444
67,2064,5,7.77582884
68,2974,4,7.80964327
69,4132,5,7.82589388
70,717,5,7.83948183
71,887,5,7.85366583
72,3646,2,7.85751057
73,3120,0,7.85793924
74,835,7,7.86837578
75,244,5,7.87895393
76,1448,5,7.88499022
77,4331,4,7.88683414
78,1582,5,7.89401531
79,2657,4,7.90877819
80,2544,4,7.91527033
81,4280,5,7.91791534
82,3632,5,7.92585182
83,1620,5,7.92715311
84,3789,0,7.92717838
85,1128,0,7.92745161
86,2495,7,7.93720007
87,3577,5,7.93816996
88,615,6,7.94004345
89,2455,2,7.95072794
90,619,5,7.95653296
91,2192,5,7.95698261
92,4616,5,7.97193861
93,2915,5,7.98037100
94,2013,5,7.98341227
95,708,0,7.99154377
96,3436,6,7.99956942
97,2301,4,8.03548145
98,947,5,8.03733921
99,1773,5,8.04573250
100,3063,5,8.07353592
101,1504,7,8.08918858
102,2024,5,8.10143280
103,1373,5,8.10903835
104,4659,7,8.11755562
105,636,4,8.12378120
106,3593,5,8.12746429
107,7,5,8.12973499
108,591,7,8.13194084
109,3365,9,8.13255405
110,1731,5,8.13816452
111,4169,5,8.14354420
112,2704,9,8.15018749
113,2045,0,8.15075588
114,63,5,8.15169334
115,3749,4,8.15741444
116,2185,5,8.16255188
117,3728,7,8.16573906
118,3794,5,8.19757175
119,4662,5,8.21333694
120,4290,4,8.21944427
121,3216,5,8.23862839
122,297,5,8.24149036
123,2660,4,8.24611378
124,3010,5,8.24666691
125,2365,4,8.24937057
126,4317,5,8.25030804
127,3657,2,8.26589203
128,1425,6,8.26665020
129,2587,5,8.27770329
130,1825,0,8.27986526
131,2274,5,8.27995491
132,1457,7,8.28861332
133,3153,5,8.28954601
134,583,7,8.29779816
135,2784,5,8.29831886
136,4707,9,8.30171108
137,4490,9,8.31113911
138,2514,0,8.32689285
139,771,2,8.33528709
140,2971,0,8.34154892
141,42,4,8.34496403
142,611,5,8.35430050
143,1546,7,8.35604763
144,4728,7,8.36088467
145,866,5,8.36115265
146,2643,5,8.36317158
147,3668,4,8.36563206
148,4229,5,8.36998844
149,4540,2,8.37182331
150,424,0,8.37558270
151,2200,5,8.38358784
152,513,4,8.38676262
153,1522,5,8.38758659
154,2931,5,8.38927364
155,269,0,8.39804459
156,1419,5,8.40212727
157,142,5,8.40336990
158,3706,3,8.40462875
159,753,7,8.41215324
160,1044,5,8.41803741
161,774,0,8.41832161
162,3517,4,8.41982174
163,1796,0,8.42511940
164,155,5,8.42900944
165,132,5,8.42931747
166,4008,6,8.43344021
167,2997,4,8.43641949
168,2738,2,8.43771267
169,4433,2,8.43791008
170,80,4,8.43999386
171,3546,5,8.44063377
172,4495,0,8.44179344
173,273,5,8.45382404
174,3105,0,8.45950699
175,3463,9,8.46598053
176,1617,6,8.46810246
177,1261,2,8.48037720
178,542,8,8.48558712
179,1169,4,8.50954437
180,2664,0,8.50964451
181,2220,7,8.51323128
182,629,4,8.52161026
183,2589,5,8.52548790
184,2282,4,8.52796555
185,4391,2,8.52803040
186,4458,9,8.53247833
187,316,5,8.53646278
188,482,7,8.53737831
189,4572,6,8.54534340
190,4009,9,8.55052471
191,2056,5,8.55134678
192,3103,4,8.55416012
193,3993,2,8.55542469
194,961,7,8.56019020
195,4377,6,8.56187534
196,4354,4,8.56402779
197,3274,4,8.56476402
198,2788,0,8.56750584
199,4843,7,8.57401657
200,1178,5,8.57553673
201,810,4,8.57694054
202,768,4,8.58468628
203,4470,2,8.58552074
204,3793,2,8.59467411
205,4666,7,8.59593105
206,3654,0,8.59741020
207,3694,0,8.59902000
208,1817,5,8.62096405
209,4323,0,8.62633228
210,4709,0,8.62971210
211,3202,4,8.63107872
212,4690,4,8.63241005
213,3582,2,8.64126301
214,3398,5,8.64264297
215,2396,0,8.64662266
216,3178,0,8.64922523
217,2071,7,8.65240479
218,3675,7,8.65318584
219,351,4,8.65395355
220,4875,5,8.65839195
221,1483,5,8.66276455
222,3807,4,8.66342163
223,1426,5,8.66468525
224,1440,7,8.66505337
225,1385,9,8.66835022
226,4127,9,8.67049122
227,4605,2,8.67100143
228,731,4,8.67163086
229,3429,7,8.67756176
230,4474,5,8.67919445
231,3867,0,8.69769001
232,4345,5,8.69890118
233,2372,3,8.70115852
234,2417,6,8.70483398
235,3786,2,8.70826626
236,622,9,8.72250366
237,4489,2,8.73194313
238,1683,9,8.73769188
239,564,0,8.74335289
240,3729,5,8.74422264
241,815,4,8.74472046
242,4601,2,8.74915028
243,4787,2,8.75361156
244,3228,0,8.75462055
245,2086,4,8.76250458
246,4065,0,8.76731014
247,676,7,8.76907444
248,4855,4,8.77108669
249,1023,2,8.77643108
250,247,2,8.78169823
251,2557,9,8.78625202
252,1887,3,8.79310894
253,1431,6,8.79567623
254,3355,8,8.79699993
255,3596,2,8.79893970
256,1141,8,8.79912663
257,1872,5,8.79916859
258,4801,2,8.80283260
259,973,6,8.80571461
260,389,4,8.80823708
261,4003,5,8.80978107
262,4311,8,8.81031609
263,1890,4,8.81347752
264,3746,7,8.81352520
265,3331,2,8.81373787
266,1015,6,8.81457043
267,4434,5,8.81681252
268,994,0,8.82057762
269,3406,9,8.82149696
270,2615,4,8.82251358
271,675,4,8.82256889
272,115,7,8.82290459
273,4754,0,8.82933807
274,584,5,8.83327103
275,898,9,8.83344841
276,3755,7,8.83445072
277,2632,5,8.83512020
278,2533,5,8.83927822
279,2880,4,8.83973312
280,1607,9,8.84529972
281,4100,8,8.84557819
282,1472,4,8.84681988
283,377,3,8.84992886
284,1400,0,8.85178280
285,1274,6,8.85361004
286,4998,0,8.85474968
287,2639,8,8.86153603
288,3821,6,8.86597538
289,498,7,8.86728668
290,2724,4,8.87092876
291,3653,2,8.87278843
292,4298,2,8.87736034
293,1639,2,8.87756062
294,326,0,8.88997650
295,2076,4,8.89253426
296,784,4,8.89573479
297,1979,4,8.89688969
298,291,4,8.90395737
299,863,5,8.90402699
300,1461,5,8.90418911
301,1559,2,8.90460873
302,2670,5,8.90636444
303,3040,8,8.90678406
304,970,5,8.91083622
305,3408,7,8.91237736
306,505,2,8.91300964
307,1447,5,8.91421318
308,2827,5,8.91426468
309,575,4,8.91466713
310,3822,3,8.91476917
311,3293,7,8.91974640
312,1693,4,8.92367649
313,699,4,8.92594624
314,3677,5,8.92618752
315,4839,6,8.92766285
316,339,2,8.92869854
317,1245,5,8.92875671
318,3192,5,8.93842030
319,4732,7,8.94188595
320,543,0,8.94526672
321,2831,7,8.94562626
322,4477,2,8.94920063
323,4089,2,8.95413017
324,3239,8,8.95445156
325,308,4,8.95504284
326,1103,3,8.96574402
327,4457,9,8.96919537
328,1047,4,8.97069931
329,4523,5,8.97254467
330,1959,6,8.97791958
331,891,0,8.97815037
332,883,6,8.98271942
333,4685,5,8.98396969
334,4610,8,8.98563385
335,1410,7,8.98666286
336,4207,4,8.98798466
337,1780,4,8.99244595
338,4545,6,8.99333477
339,4993,4,8.99401951
340,1699,4,8.99417210
341,1528,4,8.99508476
342,1860,3,8.99708366
343,4056,2,8.99736404
344,401,4,8.99771976
345,4062,7,8.99796486
346,1316,2,8.99810791
347,245,3,9.00088310
348,22,9,9.00794697
349,1464,6,9.01693916
350,557,7,9.02254963
351,3366,6,9.02568722
352,3856,5,9.02880573
353,817,0,9.03087711
354,3311,0,9.03320217
355,4812,6,9.03451729
356,3241,4,9.03805161
357,4340,4,9.03943062
358,527,7,9.04088879
359,1227,4,9.04258442
360,2163,2,9.04459953
361,3047,4,9.04689503
362,3623,9,9.04719734
363,1158,4,9.04995441
364,2473,7,9.05171776
365,4742,2,9.05853081
366,4890,5,9.05986786
367,1626,4,9.06067467
368,3017,7,9.06073761
369,530,7,9.06089878
370,2692,2,9.06233311
371,3123,0,9.06469822
372,1263,9,9.06874084
373,641,0,9.06906319
374,2542,9,9.07086849
375,3533,4,9.07184219
376,4045,9,9.07245922
377,3112,4,9.07330990
378,2048,2,9.07344818
379,3652,8,9.07468796
380,1012,0,9.07487488
381,4303,4,9.07807541
382,4365,3,9.07976627
383,4140,0,9.08053017
384,4287,7,9.08501434
385,4929,7,9.08533287
386,4829,2,9.08625603
387,2422,7,9.08688927
388,3231,0,9.08905983
389,1976,3,9.09129524
390,3722,5,9.09162140
391,2112,7,9.09442139
392,3666,7,9.09454346
393,4369,6,9.09475803
394,4378,4,9.09572983
395,3721,9,9.09861279
396,4316,5,9.10010338
397,2805,9,9.10140610
398,1360,6,9.10176659
399,1111,0,9.10213566
400,128,7,9.10328484
401,4655,9,9.10578918
402,3442,4,9.10667419
403,4638,2,9.10911846
404,4743,5,9.10921955
405,1022,8,9.10927677
406,2038,4,9.11233521
407,1492,0,9.11344910
408,2307,5,9.11738110
409,3595,8,9.11830997
410,1200,3,9.11868191
411,3410,4,9.11980629
412,4189,9,9.12039280
413,3965,8,9.12050533
414,4021,7,9.12170124
415,2905,9,9.12306499
416,4533,6,9.12514782
417,4530,6,9.12841797
418,4766,9,9.13175488
419,3751,6,9.13287640
420,1164,2,9.13332367
421,243,1,9.13377953
422,1856,8,9.13450527
423,446,6,9.13822937
424,2379,6,9.14059067
425,461,2,9.14212322
426,929,4,9.14479351
427,954,5,9.14487267
428,2957,9,9.14526081
429,4902,2,9.14561367
430,422,2,9.14761257
431,3859,7,9.15046597
432,4054,7,9.15104008
433,1827,7,9.15183163
434,2254,9,9.15587807
435,4471,4,9.15615463
436,3506,7,9.15758514
437,1446,9,9.15767860
438,599,9,9.15875435
439,167,7,9.15920544
440,556,2,9.16171741
441,1017,4,9.16176414
442,765,5,9.16238403
443,4564,5,9.16271114
444,516,7,9.16310501
445,4692,0,9.16433716
446,4449,2,9.16535950
447,3557,4,9.16738224
448,3802,9,9.16892242
449,218,4,9.16936493
450,84,4,9.17168617
451,2122,0,9.17413521
452,1327,6,9.17745113
453,4619,2,9.18414021
454,3262,7,9.18436813
455,3083,7,9.18683052
456,1061,5,9.18744087
457,4643,5,9.18889523
458,3851,3,9.18931103
459,4825,6,9.18936157
460,3937,0,9.19095802
461,2258,4,9.19143009
462,2878,7,9.19237900
463,4668,2,9.19308472
464,1417,3,9.19534111
465,1367,2,9.19582367
466,2139,0,9.19818020
467,1787,4,9.19924927
468,1947,4,9.20118523
469,1233,4,9.20443535
470,2646,1,9.20506859
471,1677,6,9.20786190
472,2528,6,9.20796299
473,4543,0,9.20829773
474,3378,7,9.20866108
475,3828,7,9.21181011
476,4859,6,9.21453571
477,2433,7,9.21636581
478,3887,6,9.21679688
479,3915,8,9.21793365
480,2753,9,9.21819210
481,3778,4,9.22015476
482,4201,9,9.22082615
483,3598,7,9.22324562
484,199,0,9.22778320
485,2010,5,9.23210335
486,2391,0,9.23300648
487,1292,4,9.23352814
488,759,4,9.23377895
489,1630,0,9.23388577
490,3419,6,9.24111080
491,3810,7,9.24206161
492,440,3,9.24276066
493,4526,2,9.24343967
494,1148,7,9.24506378
495,3288,7,9.24531269
496,1444,5,9.24649620
497,939,3,9.24842548
498,2128,7,9.24953651
499,872,4,9.24962711
500,3674,4,9.25030327
501,4288,4,9.25044823
502,4233,8,9.25417042
503,3093,3,9.25443363
504,941,4,9.25808239
505,853,2,9.25862312
506,1356,2,9.26116085
507,4853,7,9.26228046
508,979,4,9.26243973
509,302,5,9.26377392
510,3958,8,9.27142525
511,842,4,9.27553558
512,4413,6,9.27556229
513,1995,2,9.27845669
514,2215,4,9.28021336
515,2197,7,9.28219032
516,3277,7,9.28514481
517,3542,8,9.28628349
518,2407,5,9.28885841
519,4107,4,9.28901196
520,2723,6,9.29173470
521,1259,9,9.29713631
522,3625,7,9.30025387
523,2658,2,9.30162048
524,1574,4,9.30164528
525,2759,4,9.30195045
526,1874,6,9.30352402
527,311,0,9.30418015
528,3181,2,9.30550957
529,4797,4,9.30556297
530,2797,4,9.30558205
531,2783,7,9.30592728
532,1591,4,9.30660820
533,3661,1,9.30978107
534,4957,9,9.31050968
535,1914,9,9.31202412
536,2276,4,9.31246567
537,4579,2,9.31360722
538,4556,6,9.31509113
539,1933,9,9.31514359
540,303,0,9.31583023
541,92,4,9.31958103
542,2464,0,9.32114601
543,2570,8,9.32115746
544,2308,2,9.32457256
545,2000,5,9.32502556
546,1984,6,9.32526112
547,3899,6,9.32659626
548,2711,4,9.32828999
549,3043,6,9.32890797
550,4284,5,9.32910824
551,2173,7,9.32941246
552,164,4,9.33115482
553,1020,6,9.33237171
554,2146,9,9.33397007
555,1433,7,9.33553696
556,1105,0,9.33864784
557,4968,4,9.34288406
558,1650,6,9.34660625
559,405,9,9.34723186
560,4218,6,9.34867764
561,4136,7,9.34961605
562,1451,4,9.35070705
563,4802,9,9.35109138
564,1625,5,9.35332298
565,1222,5,9.35403252
566,3379,4,9.35437393
567,3805,4,9.35440540
568,2414,2,9.35677052
569,221,2,9.35712051
570,4006,0,9.35765171
571,737,9,9.35853577
572,1491,7,9.35900974
573,3772,7,9.36161232
574,2977,3,9.36198235
575,4222,7,9.36359406
576,1032,7,9.36443329
577,3012,2,9.36656475
578,3346,7,9.36664391
579,3554,7,9.36757565
580,4809,4,9.36812973
581,3981,4,9.36875248
582,589,0,9.36885071
583,559,6,9.37203312
584,31,9,9.37320900
585,1893,2,9.37452126
586,2126,2,9.37563801
587,1586,4,9.37596893
588,4628,8,9.37646770
589,3109,1,9.37817097
590,824,9,9.37974644
591,2471,0,9.38126278
592,522,2,9.38352871
593,4563,7,9.38438988
594,76,6,9.38473511
595,255,8,9.38602257
596,1602,4,9.38737869
597,4410,7,9.38893700
598,3151,0,9.39018822
599,2524,7,9.39180660
600,3932,4,9.39262772
601,2730,0,9.39287376
602,4729,0,9.39299965
603,2707,7,9.39599323
604,3499,7,9.39651489
605,110,7,9.39689922
606,4275,6,9.39781857
607,3662,2,9.40032673
608,4831,9,9.40033245
609,4669,7,9.40621281
610,3079,8,9.40772152
611,2406,7,9.41207314
612,2299,0,9.41307545
613,3126,5,9.41461277
614,1867,6,9.41845703
615,666,9,9.41901302
616,2118,2,9.42019367
617,991,1,9.42166519
618,1418,0,9.42281723
619,621,2,9.42415905
620,2265,4,9.42417145
621,4070,7,9.42424107
622,4570,9,9.42447567
623,2921,0,9.42669106
624,249,5,9.42754555
625,2834,3,9.42825890
626,2194,4,9.42845821
627,2614,7,9.42981529
628,4231,2,9.43086147
629,2344,4,9.43107986
630,2339,2,9.43131828
631,4852,7,9.43182850
632,4883,1,9.43293762
633,2743,5,9.43547344
634,2029,7,9.43645763
635,4696,9,9.43732929
636,2500,9,9.43747616
637,2152,8,9.43846607
638,3913,5,9.43966007
639,3225,6,9.43968582
640,2710,5,9.44120789
641,1735,8,9.44169426
642,3210,0,9.44363022
643,39,0,9.44467258
644,1082,6,9.44520378
645,2829,9,9.44531536
646,572,7,9.44691277
647,4935,2,9.44726276
648,537,7,9.44765186
649,148,6,9.44821644
650,1008,9,9.44925594
651,4157,1,9.45081711
652,3164,7,9.45219994
653,4104,2,9.45284557
654,3113,7,9.45321083
655,4412,7,9.45622826
656,3720,4,9.45690346
657,2908,4,9.45805740
658,3885,9,9.45993614
659,1305,0,9.46029758
660,1679,9,9.46090412
661,287,7,9.46107864
662,1721,4,9.46136761
663,2229,1,9.46160603
664,2470,7,9.46230698
665,1953,2,9.46250153
666,4109,1,9.46271420
667,4007,8,9.46324730
668,3962,3,9.46423817
669,1892,4,9.46466160
670,478,1,9.46716881
671,2927,5,9.46727276
672,2628,8,9.46896076
673,4302,3,9.46915245
674,3065,2,9.46986771
675,1298,0,9.47196007
676,239,6,9.47509575
677,1404,6,9.47784901
678,2715,0,9.48027229
679,3062,9,9.48075199
680,3367,8,9.48136044
681,3337,2,9.48136520
682,1666,2,9.48336220
683,2836,6,9.48438835
684,569,0,9.48475266
685,4360,6,9.48518944
686,3829,0,9.48583603
687,2820,0,9.48601532
688,3527,2,9.48638535
689,2919,1,9.48653316
690,4612,9,9.48696804
691,2217,2,9.48838902
692,1470,9,9.48994350
693,2596,7,9.49012661
694,3947,4,9.49027061
695,3384,7,9.49060917
696,172,4,9.49110508
697,2025,2,9.49115372
698,2312,0,9.49142551
699,4910,4,9.49189758
700,3702,2,9.49197674
701,4380,4,9.49480152
702,421,4,9.49523926
703,3940,1,9.49570084
704,2348,2,9.49717522
705,3272,6,9.49732399
706,4224,4,9.49842167
707,3397,2,9.49987698
708,811,4,9.50040436
709,1575,9,9.50071907
710,4404,4,9.50127220
711,2190,1,9.50304031
712,844,4,9.50430202
713,2347,9,9.50532627
714,2184,4,9.50638866
715,2972,7,9.50834942
716,2761,7,9.50851631
717,4822,0,9.51002884
718,3022,9,9.51091003
719,566,6,9.51375675
720,1777,0,9.51404953
721,3636,6,9.51427174
722,814,4,9.51480675
723,1806,9,9.51593781
724,2775,9,9.51733303
725,4919,9,9.51831341
726,4084,1,9.51836395
727,3837,4,9.51856709
728,711,1,9.51881313
729,764,9,9.51920319
730,3618,1,9.51922321
731,838,3,9.51931572
732,3997,4,9.51960659
733,4346,8,9.52011681
734,3261,7,9.52093410
735,4700,9,9.52106953
736,222,1,9.52162552
737,4642,5,9.52225304
738,2285,3,9.52324295
739,4842,4,9.52354622
740,856,4,9.52366638
741,3209,9,9.52375698
742,904,7,9.52377415
743,931,6,9.52399158
744,1824,4,9.52422714
745,368,2,9.52435207
746,4808,8,9.52503777
747,1573,4,9.52553654
748,4450,6,9.52584171
749,2781,6,9.52718449
750,4459,1,9.52752399
751,1965,6,9.52770710
752,3880,2,9.52852058
753,3377,9,9.52988148
754,1659,6,9.53385258
755,2958,4,9.53439808
756,4386,5,9.53469563
757,274,8,9.53483391
758,1532,1,9.53590107
759,1355,5,9.53821278
760,2232,1,9.53874302
761,1229,1,9.54051208
762,3602,2,9.54118252
763,4257,4,9.54119396
764,1194,0,9.54268169
765,2318,4,9.54280567
766,105,3,9.54368687
767,2345,4,9.54441929
768,341,5,9.54514408
769,816,7,9.54551029
770,4772,7,9.54605389
771,4123,7,9.54728508
772,2566,6,9.54763031
773,2008,2,9.54789257
774,4111,7,9.54802513
775,4236,2,9.54905319
776,2120,1,9.54917526
777,1527,3,9.54918766
778,1132,9,9.54978848
779,4550,3,9.54999065
780,4440,5,9.55050850
781,2043,1,9.55127335
782,2571,0,9.55191231
783,3191,4,9.55231667
784,3841,4,9.55262375
785,1525,7,9.55302811
786,3188,0,9.55319500
787,2924,1,9.55333424
788,4930,6,9.55455303
789,1634,2,9.55736637
790,4548,1,9.55745602
791,3866,7,9.55820370
792,2923,2,9.55845642
793,4534,1,9.55874157
794,2271,7,9.55901432
795,2400,6,9.55937386
796,2256,1,9.55986214
797,3190,7,9.56051922
798,4751,5,9.56180859
799,638,4,9.56272221
800,1380,7,9.56288433
801,4228,8,9.56319809
802,4695,9,9.56565762
803,3330,7,9.56635380
804,4416,1,9.56672955
805,4453,5,9.56727505
806,2717,9,9.56891632
807,3804,3,9.56986046
808,4640,0,9.57127666
809,2920,9,9.57209492
810,1558,9,9.57311058
811,1251,5,9.57388210
812,1208,4,9.57471180
813,712,1,9.57566929
814,1618,1,9.57767296
815,3395,9,9.57779598
816,1500,1,9.57854271
