Distancias completas para consulta 13
rank,train_index,label,distance
1,1131,2,6.56231594
2,4907,2,6.60404873
3,35,2,6.81713820
4,4216,2,7.19251919
5,2169,2,7.22580481
6,3600,2,7.26091290
7,1506,2,7.27896166
8,940,2,7.29863739
9,2694,2,7.39467669
10,541,2,7.44272184
11,1249,2,7.58138800
12,4347,2,7.62178040
13,4892,2,7.68015099
14,612,2,7.68957710
15,1146,2,7.73605108
16,3685,2,7.74693251
17,1156,2,7.79067469
18,1840,2,7.82835007
19,2,2,7.89179039
20,3005,2,7.93204927
21,4857,2,7.95587254
22,3672,2,7.96943855
23,2665,2,7.97100306
24,2867,2,8.00046062
25,3374,2,8.01165867
26,2004,2,8.03953075
27,2340,2,8.07838726
28,4352,2,8.08144855
29,806,2,8.09068203
30,4638,2,8.15608501
31,3581,2,8.16017818
32,1436,2,8.16984844
33,4268,2,8.17528820
34,644,2,8.18085670
35,3196,2,8.19107819
36,438,2,8.19375134
37,1520,2,8.20823383
38,2284,2,8.21242714
39,4773,4,8.23018169
40,1424,2,8.25369930
41,53,2,8.26334381
42,186,2,8.26594734
43,3566,2,8.26702499
44,2008,2,8.30008793
45,889,2,8.33707047
46,3603,2,8.34134865
47,602,2,8.34328938
48,3331,2,8.35351181
49,3322,2,8.37675953
50,3315,6,8.38861942
51,3430,2,8.43852329
52,1569,2,8.44078636
53,4741,3,8.46107674
54,871,7,8.46499157
55,3793,2,8.46721268
56,2863,9,8.47424507
57,1356,2,8.47907829
58,2659,4,8.48478699
59,2033,2,8.50057125
60,1511,7,8.50225544
61,3719,9,8.50846767
62,2673,7,8.52261639
63,4068,2,8.53019333
64,4501,2,8.53615093
65,260,6,8.53765678
66,4668,2,8.55710125
67,1834,2,8.56488705
68,2331,2,8.57180309
69,4321,2,8.57236671
70,3551,2,8.58720016
71,3470,2,8.59241772
72,706,9,8.59246445
73,4588,7,8.59731388
74,3716,9,8.61811256
75,2795,9,8.62332535
76,3877,2,8.62687683
77,3735,2,8.64023113
78,930,2,8.64325333
79,3889,2,8.64742470
80,660,2,8.64978313
81,3614,6,8.65777302
82,4090,2,8.66312981
83,1065,9,8.66496944
84,1442,4,8.66872978
85,2552,2,8.67500114
86,1747,2,8.67805195
87,1025,2,8.67841816
88,554,2,8.68283844
89,4903,9,8.68691254
90,762,9,8.68830109
91,1994,9,8.69323540
92,1800,2,8.69549370
93,4409,2,8.70242500
94,1296,2,8.70410824
95,3024,6,8.71832180
96,2661,9,8.72839165
97,1462,9,8.72987556
98,4610,8,8.73092461
99,594,6,8.73999882
100,20,7,8.74540997
101,3827,4,8.74696064
102,3776,7,8.75406647
103,4866,9,8.76587772
104,1495,2,8.77250004
105,3697,9,8.77426720
106,3276,2,8.78223419
107,4227,6,8.78458691
108,1613,7,8.78953552
109,4867,7,8.79273796
110,127,6,8.79302788
111,3769,3,8.79523087
112,2709,2,8.80297947
113,2332,9,8.80545998
114,2935,9,8.81801510
115,4615,9,8.81996822
116,760,6,8.83008575
117,783,4,8.83894634
118,3189,2,8.84052372
119,1823,2,8.84109306
120,4528,6,8.84400272
121,3012,2,8.84644508
122,4313,2,8.85161877
123,3846,9,8.85497952
124,4503,9,8.85706615
125,4819,7,8.86280060
126,91,7,8.86354542
127,2446,7,8.86391830
128,64,2,8.86471748
129,3869,9,8.86631107
130,3080,9,8.87180233
131,2330,2,8.87408543
132,2496,6,8.87572575
133,807,2,8.87650871
134,1841,7,8.87695312
135,3415,9,8.87758923
136,2901,6,8.88290310
137,2009,2,8.88317966
138,2014,6,8.88440037
139,2343,6,8.88929939
140,1666,2,8.89023972
141,4233,8,8.89269352
142,1798,2,8.89525223
143,2025,2,8.89805889
144,2117,7,8.90266037
145,3258,2,8.90661240
146,618,9,8.91296387
147,1121,2,8.91547871
148,3936,6,8.91721058
149,59,2,8.91830444
150,469,2,8.91837406
151,2922,2,8.92136860
152,4963,7,8.92165565
153,3711,9,8.92740345
154,1893,2,8.92838764
155,4679,2,8.93643475
156,2450,2,8.93892574
157,671,2,8.94378567
158,3910,7,8.94585419
159,2755,3,8.95228672
160,758,4,8.95427704
161,4535,9,8.95459843
162,669,7,8.95983028
163,3154,9,8.96542931
164,4126,6,8.96767616
165,3130,9,8.97169113
166,3245,9,8.97380352
167,325,9,8.97571087
168,2637,9,8.97605610
169,869,4,8.97780323
170,3702,2,8.97903252
171,1302,9,8.98165226
172,2179,2,8.98306847
173,2658,2,8.98306847
174,470,9,8.98510361
175,2942,7,8.98858166
176,2174,6,8.99203396
177,1063,2,8.99302959
178,3896,4,9.00181770
179,374,7,9.00182724
180,2298,2,9.00629139
181,2914,6,9.00634289
182,4771,2,9.01204681
183,3349,9,9.01596260
184,4104,2,9.01858616
185,2392,9,9.02712917
186,3733,7,9.03433418
187,736,2,9.03807449
188,3337,2,9.04163265
189,2671,7,9.04333115
190,282,6,9.04506016
191,2430,2,9.04513741
192,851,6,9.04672527
193,2742,2,9.04912472
194,3199,6,9.04914951
195,695,9,9.04946232
196,4174,3,9.05102539
197,576,2,9.05273342
198,3935,9,9.05453491
199,2385,2,9.05498791
200,977,4,9.05523682
201,1244,2,9.05887222
202,2979,9,9.05906773
203,3964,6,9.06041622
204,4777,2,9.06235123
205,2488,9,9.06415844
206,4363,7,9.06711102
207,1038,6,9.07031631
208,4158,2,9.07054234
209,4526,2,9.07476234
210,447,6,9.07804680
211,3026,4,9.07903194
212,4513,9,9.08046722
213,4117,6,9.08152199
214,4542,2,9.08372498
215,1035,4,9.08578682
216,4522,6,9.08799076
217,3858,9,9.08893394
218,1567,9,9.09066677
219,3072,2,9.09090137
220,2545,9,9.09196377
221,4007,8,9.09220314
222,2955,0,9.09231663
223,500,9,9.09360695
224,4711,6,9.09407234
225,3942,6,9.09522915
226,744,9,9.09943676
227,61,7,9.10780430
228,3074,4,9.10999775
229,103,6,9.11334991
230,2160,2,9.12136936
231,4175,2,9.12203979
232,1658,9,9.12371826
233,3361,9,9.12556839
234,664,2,9.12567616
235,3814,9,9.12856579
236,478,1,9.13021278
237,3101,6,9.13299942
238,2308,2,9.13306618
239,895,6,9.13344669
240,813,6,9.13560295
241,2562,4,9.13561058
242,4342,6,9.13663864
243,3945,9,9.13916874
244,1786,6,9.14006329
245,3268,6,9.14087105
246,2903,9,9.14208889
247,1287,2,9.14247036
248,3057,9,9.14280415
249,4565,2,9.14320564
250,298,2,9.14507103
251,1129,4,9.14563465
252,3640,2,9.15004349
253,3684,2,9.15121841
254,3212,2,9.15884018
255,3821,6,9.15947819
256,987,9,9.16141701
257,2140,2,9.16255569
258,788,7,9.16258812
259,332,6,9.16832066
260,592,4,9.17078114
261,1088,7,9.17116165
262,645,6,9.17188835
263,2556,4,9.17320442
264,182,6,9.17331219
265,109,9,9.17470741
266,3350,9,9.17693233
267,24,9,9.17785931
268,1268,9,9.17798805
269,1456,6,9.18007088
270,533,7,9.18238926
271,2896,7,9.18264008
272,4091,9,9.18297386
273,4710,9,9.18348694
274,1148,7,9.18597412
275,3029,9,9.18683720
276,3166,6,9.18710804
277,2527,9,9.18722153
278,1862,4,9.18798447
279,2789,9,9.18959713
280,519,7,9.19019508
281,4601,2,9.19194508
282,327,9,9.19224834
283,1266,9,9.19490719
284,4074,7,9.19777679
285,3535,6,9.19831848
286,1490,2,9.20162678
287,4569,9,9.20177364
288,3344,2,9.20218945
289,1389,2,9.20745182
290,1984,6,9.21092224
291,2062,4,9.21302700
