Distancias completas para consulta 14
rank,train_index,label,distance
1,3641,6,6.27745295
2,1161,6,6.50026369
3,3663,6,6.60918188
4,1812,6,6.72878695
5,3092,6,6.88307238
6,1469,6,6.89242792
7,2206,6,6.98508453
8,3317,6,7.02618122
9,2305,6,7.07708311
10,1179,6,7.12986898
11,1055,6,7.14170647
12,434,6,7.15961266
13,565,6,7.16809845
14,3954,6,7.17251396
15,915,6,7.23501587
16,3553,6,7.31284332
17,4167,6,7.40320587
18,3678,6,7.46595907
19,3587,6,7.50499105
20,2230,6,7.51133347
21,3497,6,7.51550341
22,4162,6,7.54999161
23,1637,6,7.55892324
24,2247,6,7.55906582
25,3656,6,7.56892014
26,2374,6,7.57249069
27,643,6,7.58802366
28,2887,6,7.59252453
29,417,0,7.59550285
30,4821,6,7.60083771
31,2630,6,7.60257339
32,550,6,7.60425520
33,2651,6,7.62672997
34,1854,6,7.64477158
35,3220,6,7.66921520
36,3951,6,7.67106724
37,3041,6,7.69126701
38,1863,6,7.70031643
39,1649,6,7.70274067
40,2776,0,7.70639896
41,1484,6,7.71171284
42,1042,6,7.72365427
43,3569,6,7.72534370
44,559,6,7.72859240
45,3571,6,7.73554945
46,355,6,7.74770546
47,548,6,7.75167179
48,600,6,7.75849009
49,3523,6,7.75947046
50,3530,6,7.77543163
51,4450,6,7.78200436
52,2745,6,7.79272509
53,4444,6,7.79935074
54,359,6,7.80299425
55,2303,6,7.80657864
56,3732,6,7.81571817
57,4307,6,7.83668041
58,301,6,7.84283161
59,1936,6,7.86783457
60,4954,6,7.88041830
61,4803,6,7.88178968
62,2939,5,7.89925337
63,3738,6,7.90920115
64,526,0,7.92502451
65,756,6,7.94151449
66,1026,6,7.96190214
67,4327,6,7.97848225
68,4748,6,7.99607849
69,450,0,8.00127697
70,508,6,8.00674915
71,3986,6,8.01077557
72,895,6,8.01745510
73,4338,6,8.01758289
74,2389,6,8.02127171
75,3870,6,8.03168106
76,735,6,8.03362656
77,645,6,8.03463936
78,614,6,8.03907681
79,2585,6,8.04658031
80,1277,6,8.05234623
81,4099,6,8.05531979
82,3750,6,8.06286049
83,2618,6,8.07463551
84,4859,6,8.07477093
85,3949,6,8.10631847
86,4571,6,8.11236000
87,2781,6,8.11711311
88,1650,6,8.12421703
89,282,6,8.12622261
90,488,6,8.12798786
91,3006,5,8.13352203
92,476,6,8.14086819
93,1112,6,8.15261078
94,220,5,8.15333366
95,4364,6,8.16853237
96,4633,6,8.16883945
97,3315,6,8.18035030
98,4117,6,8.18635082
99,776,5,8.18708038
100,4591,6,8.19447422
101,1631,6,8.19848442
102,2452,6,8.20043564
103,1041,6,8.20283699
104,3655,6,8.21802425
105,3757,6,8.21969509
106,1366,6,8.22368908
107,342,6,8.22508717
108,3917,6,8.23095703
109,1163,6,8.24848747
110,2631,0,8.25518417
111,1849,6,8.26588058
112,3149,6,8.27285767
113,663,6,8.28376293
114,4898,0,8.29020882
115,106,6,8.29598331
116,580,6,8.29850197
117,258,6,8.29915333
118,1027,6,8.30195427
119,3083,7,8.30331326
120,3333,0,8.30388832
121,4200,6,8.31275272
122,1989,6,8.32000923
123,2501,6,8.32564068
124,793,6,8.32732201
125,3268,6,8.32968712
126,1704,6,8.33547401
127,4267,6,8.34849072
128,813,6,8.35151672
129,539,6,8.35932922
130,1944,6,8.36849213
131,1785,9,8.37501526
132,148,6,8.37881947
133,4112,6,8.38436604
134,1176,6,8.39098644
135,1442,4,8.39256954
136,3409,6,8.40232182
137,3697,9,8.40309906
138,3496,6,8.42133713
139,811,4,8.42618847
140,2795,9,8.43165207
141,2429,6,8.43847561
142,4238,6,8.44146824
143,2143,0,8.44289494
144,4825,6,8.44360352
145,2304,6,8.44414997
146,2528,6,8.44439793
147,2947,6,8.44623089
148,2513,0,8.45358658
149,701,0,8.46207905
150,3272,6,8.46411228
151,182,6,8.46532440
152,3410,4,8.46715164
153,3892,6,8.46963120
154,3372,5,8.47175694
155,4786,6,8.47283840
156,4901,6,8.47378540
157,4842,4,8.48115826
158,3134,6,8.49225807
159,34,6,8.50618935
160,1671,6,8.50735760
161,4184,6,8.50887394
162,4547,0,8.51057339
163,2985,6,8.51060295
164,868,6,8.51763248
165,3771,0,8.52079105
166,3024,6,8.52539825
167,135,6,8.53225517
168,1065,9,8.53490734
169,3043,6,8.54057980
170,2062,4,8.54213905
171,386,6,8.54863644
172,492,6,8.54882145
173,4258,6,8.55114746
174,4354,4,8.55186272
175,2103,6,8.55599499
176,1393,6,8.55913258
177,780,6,8.56916523
178,3701,0,8.57143116
179,2124,6,8.57399559
180,2749,6,8.57497215
181,640,6,8.57786751
182,1017,4,8.57994461
183,822,6,8.58252811
184,357,6,8.58314610
185,4988,6,8.58404922
186,1940,0,8.58444023
187,3371,6,8.58867836
188,2537,6,8.59849167
189,4473,6,8.60625267
190,4250,6,8.61976624
191,3535,6,8.62495804
192,3819,6,8.62638664
193,2055,6,8.63183403
194,1788,0,8.63886547
195,4556,6,8.63942623
196,2174,6,8.63961220
197,3964,6,8.64003563
198,4038,4,8.64763832
199,3101,6,8.64832020
200,4075,0,8.66207123
201,3985,6,8.66269779
202,1306,2,8.66712570
203,4784,5,8.66781998
204,1293,6,8.66923809
205,1981,6,8.67233753
206,2654,6,8.67715740
207,3887,6,8.68436337
208,1730,5,8.68458652
209,3,6,8.68520451
210,103,6,8.69025898
211,860,5,8.69054985
212,1545,6,8.69255543
213,1404,6,8.70075703
214,1955,6,8.70737934
215,4492,6,8.70983982
216,3604,6,8.71016598
217,154,6,8.71214867
218,1256,6,8.71226311
219,3198,6,8.71411896
220,553,2,8.71609974
221,313,6,8.71787167
222,4807,6,8.72312069
223,4467,5,8.72355270
224,1007,6,8.72417641
225,3610,6,8.72438717
226,2268,6,8.72552299
227,4953,6,8.72809219
228,2291,5,8.72812843
229,946,0,8.72820187
230,763,6,8.72918034
231,1599,6,8.72993565
232,4711,6,8.73112297
233,4721,6,8.73184967
234,1592,6,8.73645973
235,4703,6,8.73727989
236,1008,9,8.73972511
237,4522,6,8.74074078
238,3415,9,8.74541473
239,4952,6,8.74769211
240,1985,6,8.75198174
241,3796,6,8.75352192
242,3907,9,8.75702953
243,1146,2,8.76097584
244,1718,6,8.76390457
245,2637,9,8.76539326
246,207,6,8.77077484
247,4513,9,8.77282047
248,4328,6,8.77298450
249,1472,4,8.77631187
250,4114,6,8.77938557
251,4116,6,8.77983761
252,308,4,8.78024197
253,1485,6,8.78533173
254,4008,6,8.78583431
255,446,6,8.78621864
256,1898,6,8.78665829
257,4755,9,8.80274582
258,2511,6,8.80711174
259,2397,0,8.80835152
260,122,6,8.81076527
261,4934,0,8.81919956
262,2970,6,8.82542896
263,1213,6,8.82973194
264,3981,4,8.83735657
265,334,8,8.84037304
266,618,9,8.84154892
267,4882,6,8.84230042
268,3664,6,8.84291363
269,783,4,8.85352516
270,4516,0,8.85515404
271,1265,6,8.86256027
272,1390,6,8.86814690
273,3210,0,8.87010002
274,4980,6,8.87679291
275,3203,6,8.87912369
276,1340,6,8.88015556
277,4528,6,8.88722134
278,869,4,8.89100742
279,3467,4,8.89182377
280,1688,6,8.89776134
281,1965,6,8.89989281
282,2575,4,8.90077496
283,3936,6,8.90372276
284,1030,0,8.90502453
285,2277,6,8.90520477
286,1833,6,8.90578556
287,2889,6,8.91026974
288,4858,6,8.91384029
289,1266,9,8.91476536
